Id,n_Artifacts,RMSSD,meanNN,sdNN,cvNN,CVSD,medianNN,madNN,mcvNN,pNN50,pNN20,Triang,Shannon_h,ULF,VLF,LF,HF,VHF,Total_Power,LFn,HFn,LF/HF,LF/P,HF/P,DFA_1,Shannon,Sample_Entropy,Correlation_Dimension,Entropy_Multiscale,Entropy_SVD,Entropy_Spectral_VLF,Entropy_Spectral_LF,Entropy_Spectral_HF,Fisher_Info,Lyapunov,FD_Petrosian,FD_Higushi
2435,0.000000,13.873468,877.604167,11.980701,0.013652,0.015808,876.666667,10.000000,0.011407,0.000000,12.500000,763377.326778,5.533077,0.000000,0.000000,8625816637.216967,21597876747.916256,1071983361.524960,42704585284.054329,0.285399,0.714601,0.399383,0.201988,0.505751,0.464752,3.331748,inf,0.555265,1.871802,0.066112,0.001370,0.001370,0.001370,0.976540,inf,1.038609,2.887844
2436,0.000000,26.785998,1040.969697,23.922653,0.022981,0.025732,1043.333333,20.000000,0.019169,1.818182,54.545455,3064878.320061,5.614710,0.000000,19221750008.404667,26985311707.328957,70108943510.561966,3144976638.717243,153904568256.452118,0.277929,0.722071,0.384905,0.175338,0.455535,0.559901,4.497193,2.890372,0.831691,2.028148,0.098167,0.003462,0.003462,0.003462,0.962081,inf,1.048495,2.160074
2437,0.000000,12.380483,671.250000,33.458632,0.049845,0.018444,665.000000,18.333333,0.027569,0.000000,7.500000,1478456.957927,5.339000,0.000000,0.000000,50452653240.544029,42331226246.540260,2611276022.614594,241176828824.854889,0.543765,0.456235,1.191854,0.209194,0.175519,1.561767,4.312815,1.386294,0.991143,1.435085,0.073545,0.013515,0.013515,0.013515,0.973320,inf,1.039379,2.345632
2438,1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2439,0.000000,14.976834,893.434343,26.226641,0.029355,0.016763,900.000000,16.666667,0.018519,0.000000,18.181818,856064.854127,5.492261,0.000000,0.000000,72536099856.333923,17156931392.526154,3386163474.881230,203539688150.910339,0.808715,0.191285,4.227801,0.356373,0.084293,1.621171,3.930610,0.916291,0.781833,2.197225,0.069361,0.005290,0.005290,0.005290,0.975143,inf,1.033828,2.303197
2440,0.033333,58.022984,926.896552,84.594884,0.091267,0.062599,920.000000,63.333333,0.068841,17.241379,44.827586,2897227.707210,5.492261,0.000000,0.000000,770925440792.340820,295492976423.734375,2533580759.564831,2345185366524.479004,0.722911,0.277089,2.608947,0.328727,0.126000,1.478552,4.444188,0.693147,1.063435,1.098612,0.195273,0.037663,0.037663,0.037663,0.910411,inf,1.036002,2.543724
2441,0.028571,63.162982,836.274510,54.856806,0.065597,0.075529,835.000000,26.666667,0.031936,20.588235,50.000000,2071685.635066,5.451445,0.000000,0.000000,151851783848.283203,176393860625.423920,17924652902.880219,601167601357.242310,0.462616,0.537384,0.860868,0.252595,0.293419,1.162685,4.418201,1.658228,0.986397,2.351375,0.225638,0.022147,0.022147,0.022147,0.892112,inf,1.035744,2.441055
2442,0.031250,20.110804,888.064516,17.945890,0.020208,0.022646,883.333333,3.333333,0.003774,6.451613,6.451613,314777.875502,4.344530,0.000000,0.000000,29759974939.727654,30107136632.498508,2983126903.028193,109038671637.663040,0.497101,0.502899,0.988469,0.272930,0.276114,0.881050,2.848254,0.426084,1.353368,1.446919,0.088591,0.002716,0.002716,0.002716,0.966553,inf,1.033051,3.177932
2443,0.000000,10.424590,685.317460,19.227063,0.028056,0.015211,686.666667,16.666667,0.024272,0.000000,7.142857,954258.580516,5.395222,0.000000,0.000000,29102351539.345009,15268368343.572729,874569381.631861,97737630177.733170,0.655891,0.344109,1.906055,0.297760,0.156218,1.429195,4.091622,1.704748,1.012327,2.079442,0.063973,0.004912,0.004912,0.004912,0.977450,inf,1.032236,1.769680
2444,0.769231,38.297084,1025.185185,24.614309,0.024010,0.037356,1020.000000,13.333333,0.013072,33.333333,55.555556,233056.065003,5.451445,0.000000,0.000000,20402079616.929977,35700584215.798195,32080026.727237,111540514517.883957,0.363656,0.636344,0.571477,0.182912,0.320068,nan,2.947703,inf,0.123712,inf,0.131923,0.003425,0.003425,0.003425,0.945371,inf,1.080463,nan
2445,0.000000,26.929263,893.763441,30.980782,0.034663,0.030130,893.333333,23.333333,0.026119,3.225806,45.161290,1579445.640121,5.451445,0.000000,0.000000,63742863945.142418,77454187075.024872,2927891367.207915,232117204035.663696,0.451446,0.548554,0.822975,0.274615,0.333686,0.884897,4.389365,inf,0.193924,inf,0.111162,0.007084,0.007084,0.007084,0.955817,inf,1.040204,2.382209
2446,0.000000,73.835692,1063.703704,57.231972,0.053804,0.069414,1060.000000,23.333333,0.022013,29.629630,62.962963,1777025.645394,5.476855,0.000000,0.000000,177006234239.696747,432640050716.893982,20455932740.324989,952387298319.307373,0.290343,0.709657,0.409130,0.185855,0.454269,1.139619,4.310443,1.791759,0.790107,1.098612,0.211493,0.015214,0.015214,0.015214,0.900757,inf,1.073139,2.413167
2447,0.090909,84.341273,887.500000,92.836239,0.104604,0.095032,898.333333,36.666667,0.040816,15.000000,55.000000,1019524.624814,5.231957,0.000000,0.000000,374677904828.100525,708128808461.350220,11596322449.873724,1747420698723.514893,0.346025,0.653975,0.529110,0.214418,0.405242,1.087159,3.984184,1.386294,1.074428,inf,0.262936,0.046729,0.046729,0.046729,0.868324,inf,1.058481,2.769811
2448,0.950000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2450,0.138889,88.667084,790.322581,70.455422,0.089148,0.112191,783.333333,16.666667,0.021277,45.161290,61.290323,2483654.382096,5.492261,0.000000,0.000000,292655069837.724182,671663121379.455078,85474700559.089478,1476830684041.693115,0.303484,0.696516,0.435717,0.198164,0.454800,0.682522,4.365014,1.126011,1.037571,2.302585,0.298110,0.036270,0.036270,0.036270,0.844587,inf,1.061292,2.960362
2451,1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2452,0.000000,33.940892,981.034483,44.249504,0.045105,0.034597,990.000000,16.666667,0.016835,10.344828,13.793103,706814.700481,5.134919,0.000000,0.000000,101307410655.498383,116518552983.323547,2391634471.946385,353779434888.009827,0.465084,0.534916,0.869453,0.286358,0.329354,1.154401,3.810928,0.340326,0.837346,0.916291,0.123726,0.011220,0.011220,0.011220,0.949558,inf,1.036002,2.145595
2453,0.000000,54.501104,1017.976190,72.992132,0.071703,0.053539,1006.666667,51.666667,0.051325,25.000000,50.000000,2327343.674470,5.614710,0.000000,0.000000,391325728928.520020,189139509597.468872,24821585344.587967,1309208958318.126953,0.674159,0.325841,2.068979,0.298902,0.144469,0.996499,4.182006,inf,0.655551,inf,0.174183,0.025325,0.025325,0.025325,0.922544,inf,1.049850,2.537950
2454,0.117647,22.449237,651.333333,33.447424,0.051352,0.034467,650.000000,33.333333,0.051282,6.666667,26.666667,413310.211305,4.884619,0.000000,0.000000,0.000000,159033045990.488556,0.000000,411208645478.775513,0.000000,1.000000,0.000000,0.000000,0.386745,nan,3.773557,inf,0.386518,inf,0.123141,0.013655,0.013655,0.013655,0.949854,inf,1.029251,2.209813
2455,0.000000,37.629775,1115.128205,27.280123,0.024464,0.033745,1121.666667,18.333333,0.016345,19.230769,61.538462,1172218.905537,5.436039,0.000000,0.000000,37744291323.683090,116802720091.384125,2243041573.094780,207837292672.851227,0.244225,0.755775,0.323146,0.181605,0.561991,0.554345,3.997953,inf,0.483103,2.397895,0.121797,0.003801,0.003801,0.003801,0.950532,inf,1.059277,2.914779
2456,0.000000,31.958841,710.666667,43.919118,0.061800,0.044970,708.333333,33.333333,0.047059,7.500000,55.000000,2768945.640078,5.573894,0.000000,0.000000,146358764802.623413,209145560974.833099,2134672163.380999,546737468704.486267,0.411693,0.588307,0.699794,0.267695,0.382534,1.052099,4.753056,1.609438,0.672894,inf,0.152217,0.019547,0.019547,0.019547,0.934662,inf,1.026522,2.246586
2457,0.291667,259.490687,716.274510,244.324131,0.341104,0.362278,606.666667,3.333333,0.005495,17.647059,23.529412,742519.337217,4.997064,0.000000,0.000000,4187071867086.294434,8086057342319.845703,0.000000,20304754974523.007812,0.341158,0.658842,0.517814,0.206211,0.398235,nan,2.698660,0.196710,0.008945,0.510826,0.606692,0.294462,0.294462,0.294462,0.579755,inf,1.080594,2.351237
2458,0.000000,44.434342,828.529412,52.571524,0.063452,0.053630,825.000000,30.000000,0.036364,5.882353,50.000000,1969384.155539,5.410628,0.000000,0.000000,218249601273.881500,195810664464.946716,20365595716.079086,798242729030.313110,0.527096,0.472904,1.114595,0.273413,0.245302,1.087335,4.675698,2.397895,0.956056,2.014903,0.174099,0.020426,0.020426,0.020426,0.922591,inf,1.032568,2.444846
2459,1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2460,0.910891,101.980390,894.444444,55.226805,0.061744,0.114015,900.000000,30.000000,0.033333,55.555556,77.777778,565011.679081,5.022474,0.000000,0.000000,0.000000,0.000000,0.000000,442910246541.683716,nan,nan,nan,0.000000,0.000000,nan,3.169925,inf,-0.000000,inf,0.303020,0.018013,0.018013,0.018013,0.841174,inf,1.100509,nan
2461,0.000000,24.944383,1044.691358,17.474261,0.016727,0.023877,1043.333333,10.000000,0.009585,0.000000,48.148148,791729.080859,5.614710,0.000000,0.000000,13672295914.765938,40269339853.717789,5423414984.138412,79381939559.386688,0.253465,0.746535,0.339521,0.172234,0.507286,0.445436,3.763966,1.098612,0.096915,2.302585,0.092446,0.001926,0.001926,0.001926,0.964767,inf,1.060654,2.799795
2462,0.125000,83.890296,735.333333,64.545672,0.087777,0.114085,723.333333,46.666667,0.064516,31.428571,51.428571,2236935.607814,5.533077,0.000000,0.000000,258134314884.939819,313913616367.180359,56171480425.247887,1033046009893.631470,0.451246,0.548754,0.822310,0.249877,0.303872,0.856796,4.514718,1.098612,0.686631,1.481605,0.302391,0.035447,0.035447,0.035447,0.841613,inf,1.061458,2.423738
2463,0.058824,34.641016,840.312500,46.252845,0.055042,0.041224,850.000000,6.666667,0.007843,6.250000,28.125000,772055.554665,4.153169,0.000000,0.000000,24285492715.037918,53055157799.094131,12260735805.360867,131804092009.086197,0.314007,0.685993,0.457740,0.184254,0.402530,0.719403,3.513006,0.725937,1.245471,0.428455,0.140427,0.015912,0.015912,0.015912,0.940942,inf,1.068816,2.235489
2464,0.000000,18.527678,733.846154,15.607362,0.021268,0.025247,733.333333,10.000000,0.013636,0.000000,38.461538,746930.323417,5.573894,0.000000,0.000000,14278650258.196619,12394197151.169422,2746904208.394487,52653730971.798927,0.535325,0.464675,1.152043,0.271180,0.235391,0.888838,3.832299,inf,0.703191,2.564949,0.096662,0.002994,0.002994,0.002994,0.962792,inf,1.061359,2.231046
2465,0.000000,10.532556,896.927083,16.462289,0.018354,0.011743,893.333333,10.000000,0.011194,0.000000,3.125000,1851453.460047,5.573894,0.000000,14358019141.526852,19685418899.951824,12408192152.999861,546557374.837037,71778441081.698578,0.613375,0.386625,1.586486,0.274253,0.172868,1.029254,4.032353,inf,1.255947,1.966113,0.051696,0.002323,0.002323,0.002323,0.982529,inf,1.033373,1.907594
2466,0.121212,66.080759,868.735632,40.389117,0.046492,0.076065,866.666667,10.000000,0.011538,13.793103,24.137931,1083892.409579,4.814316,0.000000,0.000000,40545334167.869949,230349820212.295288,26257324143.135139,450683975316.101257,0.149672,0.850328,0.176016,0.089964,0.511112,0.861619,3.771437,0.802346,1.208214,1.897120,0.225998,0.011829,0.011829,0.011829,0.891889,inf,1.059150,2.395546
2467,0.482759,40.443965,913.333333,57.954553,0.063454,0.044282,916.666667,60.000000,0.065455,6.666667,60.000000,744056.834740,5.369812,0.000000,0.000000,124576384091.556900,142956662059.433289,351194388.518620,628405419766.522217,0.465649,0.534351,0.871428,0.198242,0.227491,nan,3.773557,inf,0.517190,inf,0.145944,0.019692,0.019692,0.019692,0.938023,inf,1.019562,3.112685
2468,0.000000,9.590376,759.909910,15.325410,0.020167,0.012620,760.000000,13.333333,0.017544,0.000000,2.702703,860252.416521,5.451445,0.000000,0.000000,14504045544.454327,17499040324.620495,443654776.276712,51955594532.322998,0.453208,0.546792,0.828848,0.279162,0.336808,1.176422,3.820695,inf,0.751085,inf,0.054472,0.002719,0.002719,0.002719,0.981403,inf,1.023512,2.324087
2469,0.000000,11.401754,958.279570,16.075539,0.016775,0.011898,956.666667,10.000000,0.010453,0.000000,6.451613,758771.264240,5.436039,0.000000,0.000000,15405264993.001413,14164649412.693827,944194644.433311,54447670231.529816,0.520978,0.479022,1.087585,0.282937,0.260152,1.237767,3.676466,0.916291,0.320063,inf,0.051912,0.001945,0.001945,0.001945,0.982442,inf,1.036636,2.889486
2470,0.067568,45.897015,747.198068,44.068512,0.058978,0.061425,743.333333,26.666667,0.035874,11.594203,36.231884,4325071.229947,5.533077,0.000000,38127713606.322647,199927065398.861450,115027755986.496811,13695459256.401484,464860430959.192688,0.634780,0.365220,1.738077,0.430080,0.247446,1.244565,5.061585,1.014731,1.022929,2.133509,0.193236,0.018193,0.018193,0.018193,0.911604,inf,1.027889,2.050906
2471,0.093750,46.976015,904.597701,48.299773,0.053394,0.051930,906.666667,43.333333,0.047794,34.482759,68.965517,2329859.402750,5.533077,0.000000,0.000000,164765878783.835754,214380118922.902435,10107966978.923740,660499204106.219727,0.434571,0.565429,0.768569,0.249457,0.324573,0.915280,4.418157,2.197225,0.535090,inf,0.169795,0.015048,0.015048,0.015048,0.925008,inf,1.043788,2.764095
2472,0.081081,14.296052,767.843137,24.007327,0.031266,0.018618,768.333333,18.333333,0.023861,0.000000,11.764706,941959.859627,5.410628,0.000000,0.000000,21595702554.543224,34450786703.002174,540264151.434054,123376359641.900116,0.385318,0.614682,0.626857,0.175039,0.279233,1.308820,4.197326,1.098612,0.779936,2.197225,0.074605,0.005938,0.005938,0.005938,0.972854,inf,1.026175,1.991959
2473,0.000000,43.020049,1144.861111,43.002968,0.037562,0.037577,1148.333333,36.666667,0.031930,16.666667,75.000000,1523849.672465,5.410628,0.000000,0.000000,87528474479.986969,199007337285.077606,3260307308.791317,512920525798.010010,0.305471,0.694529,0.439825,0.170647,0.387989,0.711998,4.220176,1.791759,0.448758,1.945910,0.132565,0.008164,0.008164,0.008164,0.945039,inf,1.050977,2.811741
2474,0.000000,50.780938,943.200000,65.591892,0.069542,0.053839,943.333333,36.666667,0.038869,28.000000,60.000000,2313901.700110,5.476855,0.000000,0.000000,350307372682.229370,349950091751.452759,6102387789.341658,1024669645518.018555,0.500255,0.499745,1.001021,0.341873,0.341525,1.025919,4.243856,inf,0.745440,inf,0.174223,0.023611,0.023611,0.023611,0.922522,inf,1.038873,2.723878
2475,0.250000,22.880765,1111.111111,15.676468,0.014109,0.020593,1115.000000,10.000000,0.008969,0.000000,33.333333,304099.168731,5.410628,0.000000,0.000000,9774415807.788145,27770761687.566551,3653149530.264307,58686662953.380150,0.260337,0.739663,0.351968,0.166553,0.473204,0.397560,3.197160,inf,0.164368,1.609438,0.081974,0.001393,0.001393,0.001393,0.969569,inf,1.067326,2.904122
2476,0.060606,5.443311,811.182796,5.996813,0.007393,0.006710,810.000000,3.333333,0.004115,0.000000,0.000000,237314.268377,5.369812,0.000000,0.000000,2658258093.819847,2319917966.118453,330141925.186785,7862376998.524738,0.533982,0.466018,1.145841,0.338099,0.295066,0.981179,2.740351,1.871802,0.000000,inf,0.032222,0.000440,0.000440,0.000440,0.990014,inf,1.043757,2.723444
2477,0.000000,80.606674,1019.135802,86.130455,0.084513,0.079093,1023.333333,46.666667,0.045603,55.555556,74.074074,3204211.551640,5.410628,0.000000,0.000000,260084474892.465179,585426008228.845825,58381504567.385933,1768572931094.762695,0.307606,0.692394,0.444265,0.147059,0.331016,1.041971,4.606739,1.609438,0.578988,1.504077,0.232157,0.033000,0.033000,0.033000,0.888057,inf,1.056457,2.584928
2478,0.062500,75.582033,875.666667,58.395861,0.066687,0.086314,871.666667,21.666667,0.024857,6.666667,13.333333,1218249.816704,4.264935,0.000000,0.000000,123793483345.189301,614533715832.411987,43328266014.955826,1222709602165.524170,0.167668,0.832332,0.201443,0.101245,0.502600,0.698045,4.256565,0.667829,1.140885,1.945910,0.248162,0.022799,0.022799,0.022799,0.877917,inf,1.052986,2.836442
2479,0.043478,44.833614,795.303030,53.715487,0.067541,0.056373,808.333333,30.000000,0.037113,18.181818,63.636364,1087081.542186,5.288179,0.000000,0.000000,171224124623.456726,363665885618.968994,0.000000,843077218180.793945,0.320111,0.679889,0.470828,0.203094,0.431355,0.892072,4.186704,1.791759,0.372858,inf,0.181327,0.022466,0.022466,0.022466,0.918488,inf,1.034658,2.853496
2480,0.000000,12.294828,769.318182,31.562084,0.041026,0.015981,770.000000,18.333333,0.023810,0.000000,6.818182,1614487.242963,5.573894,0.000000,0.000000,92210999492.882355,19767269599.350487,1908204341.167416,255996903046.208496,0.823472,0.176528,4.664832,0.360204,0.077217,1.566670,4.399677,1.189584,1.134575,2.397895,0.066400,0.009613,0.009613,0.009613,0.976416,inf,1.039475,1.652416
2481,0.027027,54.827290,765.555556,48.481710,0.063329,0.071618,748.333333,25.000000,0.033408,30.555556,63.888889,1724347.616188,5.533077,0.000000,0.000000,144151445895.045593,384788258626.297974,3554198286.814730,708374664753.872437,0.272529,0.727471,0.374625,0.203496,0.543199,0.721321,4.474938,2.302585,0.844139,1.992430,0.216717,0.020331,0.020331,0.020331,0.897588,inf,1.039123,2.503179
2482,1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2483,0.000000,63.834447,845.047619,82.953532,0.098164,0.075539,853.333333,63.333333,0.074219,45.714286,80.000000,3554675.438103,5.451445,0.000000,0.000000,478315920980.591370,584267514729.559570,31504656888.846821,1758323971748.278076,0.450144,0.549856,0.818659,0.272029,0.332287,0.845887,4.822001,1.386294,0.669083,1.673976,0.224205,0.042791,0.042791,0.042791,0.892997,inf,1.031392,2.418380
2484,0.000000,18.526950,865.000000,22.579395,0.026103,0.021418,866.666667,13.333333,0.015385,0.000000,25.757576,2534490.826673,5.573894,0.000000,8931528875.424509,54786982591.816559,47993977556.582741,1199297300.064670,136744959120.440628,0.533046,0.466954,1.141539,0.400651,0.350974,1.009069,4.354260,1.358123,1.105185,2.944439,0.084623,0.004355,0.004355,0.004355,0.968369,inf,1.030794,2.132955
2485,0.137931,93.077526,982.666667,64.254990,0.065388,0.094719,976.666667,6.666667,0.006826,8.000000,12.000000,698292.548820,4.344530,0.000000,0.000000,296644939096.869995,527261935645.246216,28941558054.514023,1303927537988.893311,0.360047,0.639953,0.562614,0.227501,0.404364,1.845553,3.448884,0.234193,0.820964,0.510826,0.265246,0.021244,0.021244,0.021244,0.866803,inf,1.043617,3.258060
2486,0.103448,126.885775,960.512821,90.704366,0.094433,0.132102,956.666667,40.000000,0.041812,34.615385,65.384615,2666156.971575,5.313590,0.000000,0.000000,339397714865.551758,1339252369207.653320,30067871007.005951,2781166039025.016602,0.202185,0.797815,0.253423,0.122034,0.481543,0.612493,4.546594,1.098612,0.854986,0.405465,0.334563,0.040472,0.040472,0.040472,0.818660,inf,1.054851,2.803256
2487,0.179487,74.873849,765.208333,75.794182,0.099050,0.097848,775.000000,40.000000,0.051613,21.875000,68.750000,2476721.870684,5.517671,0.000000,0.000000,222571523308.202393,847824578555.062500,37711117490.294273,1799433353270.070801,0.207934,0.792066,0.262521,0.123690,0.471162,1.002966,4.625000,inf,1.354289,2.708050,0.270635,0.043630,0.043630,0.043630,0.863236,inf,1.048803,2.502280
